Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Rainfall,Crop,Soil_Type,Variety,Soil_Moisture
74.14,53.07,57.61,13.77152525,82.9389474,20.36854514,Sugarcane,Clay,Co 99004,59.72
56.54,76.22,156.63,34.30306003,62.78794239,290.9292892,Rice,Sandy,Basmati,62.77
75.47,103.48,190.16,23.65868745,71.56052469,371.5323913,Maize,Clay,Dent,85
44.17,44,48.87,21.32164751,51.29724884,27.00916081,Tomato,Clay,Cherry,24
64.67,100.01,155.24,41.02293893,46.84514261,325.4101818,Tomato,Clay,Roma,78.23
56.19,85,148.51,33.6876743,42.54469388,288.5462997,Maize,Saline,Flint,45.56
71.56,98.55,177.33,17.86371914,81.42277585,337.4554337,Maize,Peaty,Dent,85
88.94,72.7,101.78,23.49941945,96.74642692,101.8490342,Sugarcane,Loamy,Co 0238,64.85
66.05,88.76,141.78,27.11733111,68.00811328,283.6100872,Wheat,Peaty,Durum,71.4
59.57,72.38,105.42,33.35785563,61.75942878,202.4285622,Wheat,Silt,Soft Red,51.37
53.22,88.48,169.02,15.76441185,32.37495008,304.3802505,Potato,Peaty,Yukon Gold,85
67.48,68.05,108.09,32.48082737,39.56682276,167.5299637,Sugarcane,Silt,Co 99004,66.32
39.86,59.54,114.66,43.98201333,44.56400799,218.6599867,Tomato,Sandy,Beefsteak,27.74
36.44,45.67,96.7,28.13880641,44.92058701,106.3174461,Potato,Sandy,Red,26.67
67.97,90.3,159.92,26.61491006,78.98259403,320.3880725,Maize,Silt,Sweet,68.76
56.71,59.4,83.41,14.49022998,75.9583981,119.6658092,Tomato,Peaty,Cherry,56.2
51.04,58.14,81.35,27.20566129,45.43286584,140.1757034,Tomato,Silt,Cherry,43.46
65.54,60.08,80.43,24.35074043,85.51538533,120.2747464,Wheat,Clay,Hard Red,50
71.39,78.66,118.56,21.92560264,73.20635932,202.5394161,Rice,Saline,Arborio,74.92
41.13,60.15,140.68,25.33657981,59.47610308,260.3984261,Maize,Sandy,Sweet,33.31
57.69,101.6,172.31,14.53304424,66.25137765,348.6143047,Tomato,Clay,Roma,85
82.67,72.41,107.24,32.12980246,96.12581329,112.1369686,Potato,Peaty,Yukon Gold,77.08
67.77,69.62,90.98,35.50783393,64.91274048,142.9798241,Tomato,Loamy,Roma,35.52
55.51,39.19,43.32,12.82791929,30.85447674,23.16873968,Sugarcane,Clay,Co 0238,33.56
82.19,76.76,94.93,38.33531059,67.35146829,129.7685599,Rice,Peaty,Arborio,85
67.92,55.45,58.04,22.6917831,89.95241017,40.76118611,Wheat,Loamy,Soft Red,29.2
69.61,82.84,157.47,43.5251499,99.52426262,271.590183,Sugarcane,Sandy,Co 99004,61.79
75.31,105.04,154.53,36.48152736,54.12469532,338.8792574,Tomato,Loamy,Roma,65.87
78.37,94.47,142.24,41.72371467,75.39824164,242.6959236,Potato,Clay,Russet,74.23
77.51,107.03,172.41,33.10442383,80.61594159,349.2271494,Wheat,Loamy,Hard Red,60.49
61.3,88.4,151.03,30.08530301,40.63635309,302.1029058,Wheat,Peaty,Durum,73.59
95.19,95.1,151.83,42.74437897,90.04959244,261.4187724,Sugarcane,Clay,Co 86032,85
57.41,78.59,136.19,13.78680282,43.72665258,220.9051087,Potato,Loamy,Russet,48.33
56.67,84.5,137.81,25.82931931,48.12128438,295.9011394,Wheat,Peaty,Hard Red,67.08
46.72,46.31,53.82,18.61451721,47.23658522,61.24263013,Tomato,Silt,Cherry,33.15
51,55.61,86.23,16.58913454,41.57355429,124.9418995,Sugarcane,Saline,Co 86032,37.23
18.28,26.39,62.62,13.24073472,38.53184719,87.64787892,Wheat,Sandy,Soft Red,15.32
72.74,112.66,181.78,17.59993893,92.09486209,346.2588028,Potato,Clay,Russet,85
60.16,57.16,85.29,44.86949457,74.67668537,124.5755077,Rice,Sandy,Jasmine,41.34
90.74,67.11,96.29,22.78676984,89.94635183,94.80285861,Sugarcane,Loamy,Co 86032,60.45
43.36,83.92,167.14,34.90816855,35.14114111,364.0372875,Rice,Sandy,Basmati,56.15
29.89,65.67,121.66,34.85691639,45.68369458,251.714601,Wheat,Sandy,Soft Red,23.19
76.52,104.82,196.67,24.90738217,85.47416871,385.2059662,Maize,Peaty,Sweet,85
66.13,68.59,78.9,21.67215599,97.77504217,102.5106223,Tomato,Peaty,Roma,58.66
95.01,79.63,123.15,41.25433962,70.85942496,169.544255,Sugarcane,Loamy,Co 86032,63.31
58.7,47.32,75.7,12.84171912,37.52244501,88.3578086,Sugarcane,Peaty,Co 0238,48.85
70.59,98.75,174.82,40.90453984,68.53489025,329.4852379,Maize,Loamy,Flint,51.7
63.45,78.62,116.98,29.00251519,61.04196925,172.0953501,Potato,Peaty,Red,66.04
61.43,83.91,142.74,11.87635886,57.32497823,286.3541585,Rice,Silt,Basmati,85
79.87,100.17,186.55,31.43593961,78.71412533,331.5345412,Sugarcane,Silt,Co 0238,85
88.1,61.33,63.41,38.05625418,92.65597297,21.70756414,Sugarcane,Clay,Co 86032,59.46
42.17,54.09,78.67,24.60248144,33.22192246,135.2693791,Tomato,Saline,Cherry,29.02
49.03,50.92,77.33,40.50604566,78.15296233,96.41662822,Tomato,Sandy,Beefsteak,26.87
78.76,61.19,67.54,37.46035634,98.94372929,28.39529309,Potato,Peaty,Yukon Gold,56.4
67.55,108.53,181.91,27.37314321,68.76384213,386.5222414,Wheat,Clay,Hard Red,82.12
68.58,103.67,184.99,28.58289903,51.24321582,369.421755,Tomato,Loamy,Beefsteak,69.9
66,79.89,102.69,26.73364006,92.54284697,173.8471211,Tomato,Silt,Beefsteak,62.92
69.61,71.68,102.88,43.49136018,84.96758527,153.172215,Maize,Saline,Dent,33.16
83.57,97.1,155.55,26.08423315,94.33019569,261.6771371,Sugarcane,Silt,Co 99004,85
55.4,56.6,63.53,29.9951364,71.01581489,80.21035294,Wheat,Peaty,Hard Red,39.24
89.58,79.95,111.78,35.15356461,76.44244501,145.5159226,Sugarcane,Clay,Co 99004,85
47.14,48.97,74.95,11.8978171,57.40372775,105.379306,Tomato,Silt,Cherry,45.44
41.79,47.5,85.88,17.01171945,88.29543206,115.3253599,Maize,Sandy,Dent,24.68
87,61.8,54.88,37.4089933,94.8147392,36.46546898,Rice,Clay,Arborio,64.85
82.63,63.02,67.86,39.54152412,84.05188677,37.16273792,Rice,Loamy,Basmati,37.27
57.66,51.99,52.64,43.88143378,54.56314645,63.68631015,Tomato,Saline,Roma,23.6
80.56,73.67,95.38,37.18147684,91.32116657,121.3148933,Rice,Silt,Jasmine,76.92
49.79,59.9,103.48,30.11544503,98.78918763,187.4355871,Wheat,Sandy,Soft Red,31.39
58.26,65.61,87.12,33.9701178,81.22403046,147.5986838,Wheat,Saline,Durum,33.05
49.39,68.11,115.67,23.82512418,32.39221773,191.0755656,Potato,Peaty,Yukon Gold,56.06
75.07,76.03,117.37,42.30304109,40.73299433,178.4904068,Sugarcane,Clay,Co 99004,66.05
68.79,68.1,105.41,25.49414608,60.16447107,171.0139625,Sugarcane,Saline,Co 86032,53.85
71.31,57.15,93.74,36.68608667,40.41358581,108.4742872,Sugarcane,Silt,Co 86032,48.78
69.85,65.87,95.25,16.61897977,52.73487009,141.823812,Rice,Peaty,Jasmine,85
71.12,74.2,107.96,37.50601093,93.56965597,180.0996883,Wheat,Saline,Hard Red,41.19
79.69,79.53,116.5,13.55942202,90.07003411,193.8169109,Rice,Peaty,Jasmine,85
71.23,91.17,167.36,22.98499149,81.65227291,309.1082476,Maize,Peaty,Dent,83.52
51.94,78.76,126.43,30.11807555,43.61958388,274.0737308,Tomato,Silt,Beefsteak,56.49
77,84.87,116.03,38.91197571,89.5594853,159.1164317,Potato,Clay,Russet,64.79
55.54,67.15,123.62,35.05058058,92.9226925,186.3906448,Potato,Sandy,Red,39.47
69.21,97.49,141.88,40.03521314,93.07980079,279.0236052,Tomato,Saline,Beefsteak,59.3
68.41,76.18,105.65,36.54519878,87.46445439,180.5611184,Wheat,Saline,Hard Red,40.23
49.23,36.34,38.06,28.64363634,36.60479412,20.11897292,Tomato,Peaty,Cherry,23.41
79.19,56.24,57.58,21.91768674,62.76744518,24.69008478,Sugarcane,Peaty,Co 0238,60.06
67.56,63.49,84.39,27.57472895,90.77870311,103.1863388,Maize,Silt,Sweet,45.73
85.2,85.08,148.98,16.41577792,95.5767659,229.8644141,Sugarcane,Saline,Co 0238,85
76.83,65.26,89.48,34.99514808,60.07407376,128.1396138,Rice,Saline,Arborio,56.09
58.6,79.66,144.79,33.50206906,72.73352715,277.6817854,Sugarcane,Sandy,Co 0238,52.8
71.7,65.27,96.51,33.74242266,81.04859852,116.414953,Maize,Loamy,Flint,34.04
61.45,63.04,85.77,34.67807162,83.44477318,126.8038523,Wheat,Peaty,Hard Red,42.25
72.93,104.04,169.94,33.39369737,82.15320931,331.2458499,Tomato,Silt,Beefsteak,80.57
62.7,110.02,203.89,41.59010603,52.10450123,392.9890972,Potato,Silt,Russet,85
50.54,80.55,132.93,12.38452935,32.90784375,271.464466,Tomato,Loamy,Beefsteak,56.05
68.48,93.59,158.45,17.1519682,74.84774912,305.9182419,Tomato,Clay,Cherry,85
65.52,63.92,101.95,36.02287153,72.60200119,160.2545109,Maize,Saline,Sweet,34.86
48.51,59.52,109.53,27.81567237,90.93319694,134.1519596,Potato,Sandy,Yukon Gold,37.17
83.92,99,162.2,27.86535902,79.04255204,296.6939056,Rice,Clay,Arborio,85
61.07,66.94,128.46,25.65080064,54.57377861,240.6291297,Maize,Saline,Sweet,46.61
65.82,64.41,88.16,36.95042349,86.68422538,80.090564,Potato,Silt,Yukon Gold,45.21
53.6,95.04,174.46,15.37658974,58.76649547,361.6454092,Tomato,Silt,Beefsteak,80.42
82.15,105.61,175.49,35.60018023,61.48100254,334.4177578,Sugarcane,Peaty,Co 0238,85
51.8,69.06,101.73,13.5839227,39.22607346,164.2777054,Wheat,Loamy,Durum,32.13
73.46,68.22,98.4,26.17190742,77.7938352,96.93186055,Potato,Loamy,Red,43.21
68.64,91.67,163.57,35.14152549,48.2361051,298.6087603,Potato,Peaty,Yukon Gold,85
48.32,75.87,157.78,31.26917355,65.28238038,304.1041881,Maize,Sandy,Dent,40.57
50.64,84.16,177.37,37.54955324,46.24184004,341.525126,Sugarcane,Sandy,Co 86032,52.03
81.6,98.62,171.59,11.91522796,47.47017129,296.4694029,Sugarcane,Loamy,Co 99004,85
78.7,111.43,189.63,15.65354642,73.63031649,399.1780286,Rice,Peaty,Basmati,85
77.12,85.65,135.54,20.67828513,81.27429904,224.3057512,Maize,Loamy,Flint,56.12
84.95,75.83,124.6,44.3731369,61.91884023,190.1138441,Sugarcane,Saline,Co 86032,55.32
53.59,78.77,126.2,29.23532332,41.3120448,208.3343625,Potato,Clay,Russet,55.06
47.48,54.15,74.14,15.19003806,62.97730352,89.03537878,Potato,Saline,Yukon Gold,31.61
44.29,57.32,84.04,18.39779112,55.75595365,140.6377876,Tomato,Saline,Cherry,32.47
62.97,87.82,149.74,29.29139377,67.46344756,310.724574,Tomato,Saline,Beefsteak,61.93
63.05,78.13,120.15,39.20180342,56.43133292,189.4483845,Wheat,Loamy,Soft Red,33.14
94.26,81.4,116.12,26.14021063,94.07081698,153.5712993,Sugarcane,Clay,Co 99004,85
32.73,85.04,181.99,12.61455348,49.08440579,397.6919594,Tomato,Sandy,Beefsteak,51.1
47.29,51.12,94.31,12.85083317,71.07015162,150.8123516,Rice,Sandy,Jasmine,50.48
70.74,79.07,139.59,31.83718635,60.67634995,237.9688889,Maize,Clay,Dent,61.79
29.51,32.23,68,12.87426623,31.79068341,78.37127371,Sugarcane,Sandy,Co 0238,20.71
61.81,68,101.3,26.1325924,61.83399389,164.6119741,Tomato,Loamy,Beefsteak,45.2
62.64,78.18,116.81,29.23193017,72.84232916,224.4503951,Wheat,Saline,Hard Red,44.43
66.89,64.09,83.44,34.41900356,54.61859741,129.5705977,Tomato,Loamy,Beefsteak,38.4
63.65,65.24,97.13,33.94222783,56.17353063,159.587446,Tomato,Clay,Beefsteak,58.18
71.05,106.46,179.55,20.45291379,53.66191442,368.7511051,Rice,Clay,Arborio,85
18.42,42.99,83.36,26.60342531,39.04437154,163.80679,Wheat,Sandy,Durum,14.05
84.22,108.5,193.56,31.89465686,86.91673176,367.9823656,Sugarcane,Saline,Co 86032,85
63.79,102.79,175.84,16.27700953,45.55107453,378.1297178,Wheat,Loamy,Hard Red,60.35
43.15,53.6,87.15,31.60792425,61.24836879,126.7729583,Rice,Sandy,Jasmine,31.96
69.42,78.43,142.69,39.99716461,87.37465054,260.393938,Sugarcane,Sandy,Co 86032,58.2
60.63,82.31,147.92,16.89035416,59.81393961,254.7692295,Potato,Silt,Yukon Gold,75.33
43.09,36.87,34.05,21.22644535,44.95051553,26.08963289,Tomato,Clay,Cherry,19.1
81.35,89.62,135.61,35.77849752,87.89801759,231.7934621,Maize,Clay,Flint,66.63
90.04,69.59,76.71,30.24673127,77.64957865,71.08013425,Sugarcane,Loamy,Co 99004,51.58
59.25,79.03,134.67,16.82032202,64.95552794,227.8010736,Potato,Silt,Russet,75.77
91.01,120,191.1,35.64399922,97.87490301,395.1495529,Wheat,Clay,Hard Red,85
52.26,60.87,85.9,21.69906182,67.74765024,145.2432058,Wheat,Peaty,Soft Red,45.87
75.82,65.25,93.37,39.24871777,91.43869068,117.6725154,Maize,Saline,Sweet,37.75
46.85,83.24,162.38,39.01094185,69.90872235,313.7011176,Potato,Sandy,Red,44.19
57.72,83.58,164.67,44.98498912,81.43518241,317.0676863,Maize,Sandy,Dent,38.63
49.88,33.53,43.18,36.45553635,33.21365222,22.76793671,Maize,Saline,Dent,10.91
74.69,98.25,166.29,43.15156829,52.30296645,334.7172189,Rice,Saline,Basmati,83.9
51.84,67.53,114.15,41.24798709,85.85934836,166.43565,Potato,Sandy,Red,34.15
66.1,98.63,182.87,15.89220892,41.73784466,360.493074,Rice,Loamy,Basmati,85
72.04,67.09,112.45,11.20578642,90.04407993,150.7756305,Maize,Clay,Sweet,65.85
61.84,64.45,82.14,17.81450721,89.29270428,101.2194397,Potato,Saline,Russet,45.72
66.96,97.4,164.96,26.44666058,37.13990875,348.3688674,Rice,Saline,Jasmine,85
66.28,63.43,97.3,38.00344663,42.97416482,158.6885044,Maize,Peaty,Dent,50.56
43.15,33.63,58.51,15.27292591,56.79021557,42.23450231,Sugarcane,Sandy,Co 0238,25.71
86.61,97.59,159.94,17.44619814,87.72443004,273.5888518,Sugarcane,Clay,Co 99004,85
62.78,55.18,73,33.14817972,62.64727266,75.05368481,Maize,Clay,Dent,33.55
79.64,72.79,111.55,16.54862024,91.11010331,153.7859677,Sugarcane,Silt,Co 99004,85
82.87,95.68,162.4,43.04991455,49.780177,321.0079191,Rice,Peaty,Jasmine,85
60.28,51.16,80.63,32.76105811,31.55757144,115.446916,Maize,Clay,Flint,33.8
56.67,55.37,66.4,13.94832061,64.58894555,32.31111043,Potato,Clay,Russet,48.65
69.63,64.97,95.56,19.88429991,76.35728911,118.1621518,Maize,Loamy,Dent,38.2
101.06,120,208.87,39.9052978,96.0590529,389.9012955,Sugarcane,Loamy,Co 86032,85
70.36,74.58,111.96,30.30554818,52.98704378,201.7260705,Maize,Clay,Flint,61.55
46.11,63.76,117.9,14.38366339,37.68622011,199.4865305,Potato,Saline,Yukon Gold,46.68
63.06,72.48,98.89,39.96981922,45.80280265,170.6428837,Tomato,Silt,Roma,52.56
68.08,111.83,199.61,31.11876041,52.69457052,372.5474335,Potato,Loamy,Yukon Gold,69.54
73.55,79.94,119.98,20.81147133,61.05387433,199.7718542,Rice,Clay,Arborio,85
77.43,74.65,129.89,18.37782352,71.54138238,202.7102186,Sugarcane,Silt,Co 99004,85
85.25,58.92,57.42,36.35264325,83.3430522,31.68631487,Rice,Peaty,Basmati,69.74
49.07,40.69,64.23,34.13788798,38.15576273,68.23714906,Maize,Saline,Sweet,14.53
86.07,71.22,99.59,27.85240277,92.7576743,113.4410123,Rice,Loamy,Arborio,66.66
44.62,48.88,77.9,29.95622406,85.63053728,126.9868061,Wheat,Sandy,Soft Red,24.02
93.64,79.17,106,21.46573971,99.39023578,148.9455397,Rice,Loamy,Basmati,85
63.44,51.53,58.74,40.06729076,89.01983085,47.18165393,Tomato,Saline,Cherry,32.26
68.65,82.7,143,41.28437943,55.1166364,274.018851,Maize,Saline,Sweet,47.36
35.92,50.95,102.47,34.60944226,46.5576477,175.3979783,Wheat,Sandy,Soft Red,24.32
35.69,40.06,63.21,16.19879097,85.01767246,72.00662927,Wheat,Sandy,Soft Red,22.48
78.52,71.93,93.26,27.61898263,66.97005962,117.4873994,Rice,Clay,Jasmine,78.81
77.42,85.53,117.85,19.61429125,98.26200612,199.758814,Tomato,Loamy,Roma,62.25
55.76,46.75,65.33,11.08739669,97.96681207,38.49191427,Potato,Saline,Russet,34.82
60.96,78.51,142.31,18.3201045,49.82120334,263.7216885,Maize,Peaty,Flint,73.42
41.31,72.75,118.63,33.41708343,97.92466655,225.3928883,Wheat,Sandy,Soft Red,26.77
81.22,72.83,106.54,43.14788865,71.21287234,156.0802174,Rice,Saline,Jasmine,64.05
49.58,77.58,107.41,14.74959892,68.47526285,215.3798481,Tomato,Silt,Roma,60.42
89.92,79.82,119.23,41.58123283,54.99251245,172.5945457,Sugarcane,Clay,Co 99004,76.01
60.56,57.91,92.41,10.74799711,68.06600692,144.9433092,Maize,Clay,Dent,56.45
47.46,67.79,126.22,31.51401815,54.93321155,243.8706522,Rice,Sandy,Jasmine,47.15
48.51,59.81,88.89,13.2536065,69.99752482,142.9171978,Wheat,Silt,Hard Red,42.14
52.26,83.31,130.06,14.19275237,39.3912502,266.6110247,Tomato,Clay,Roma,74.62
69.54,61.28,59.94,34.48675596,78.79220192,75.02255296,Wheat,Peaty,Soft Red,40.65
66.52,109.17,177.07,27.62385135,88.10145013,360.1871064,Wheat,Clay,Durum,75.61
40.75,59.92,122.06,40.40715671,34.9596039,231.9302246,Maize,Sandy,Flint,26.23
61.83,90.64,167.4,37.73143508,45.00077834,331.73042,Maize,Saline,Sweet,51.7
61.07,73.58,124.81,15.89142044,62.71585898,206.2513834,Maize,Loamy,Dent,43.63
78.69,77.91,116.75,30.68282363,77.01760962,198.2534358,Rice,Peaty,Jasmine,85
75.95,69.3,106.35,16.95680052,60.95550762,160.0955905,Rice,Peaty,Arborio,85
68.74,105.38,181.48,31.42130141,52.93546964,382.4182906,Maize,Loamy,Flint,57.77
70.15,57.22,76.37,20.54282635,92.68951593,85.88124655,Rice,Saline,Basmati,57.8
58.9,71.36,111.56,39.52164359,98.90802444,155.7051925,Potato,Sandy,Yukon Gold,40.16
58.25,60.38,89.85,12.59338199,48.66008468,131.7069139,Maize,Loamy,Dent,34.86
30.23,74.28,172.24,20.77743952,43.94216111,367.2930053,Maize,Sandy,Dent,37.56
81.07,61.11,68.56,33.16187629,90.30713836,41.95764524,Rice,Silt,Basmati,67.01
46.49,53.08,95.63,28.88887616,95.0390991,138.902714,Maize,Sandy,Flint,25.26
80.45,106.69,184.31,36.30425563,62.91221674,331.8011454,Potato,Loamy,Yukon Gold,74.69
71,52.64,59.3,42.36841995,76.97506659,44.72988101,Maize,Saline,Flint,28.31
71.65,100.96,180.07,27.5137609,58.90788294,371.1653433,Maize,Peaty,Dent,85
52.3,76.79,112.86,39.72914318,38.06298881,235.3711809,Wheat,Saline,Durum,34.59
32.95,72.1,155.77,15.58772617,43.36425809,329.552975,Tomato,Sandy,Roma,48.19
87.17,66.01,94.18,43.7913857,86.66685283,109.7368007,Sugarcane,Saline,Co 86032,57.33
63.21,106.87,196.69,36.83279045,37.26928078,374.3694006,Potato,Clay,Yukon Gold,85
54.5,70.55,109.88,15.45738537,64.61513575,169.5519017,Potato,Saline,Yukon Gold,49.05
61.38,51.64,68.16,43.84806471,33.17974949,98.57320871,Tomato,Peaty,Roma,37.16
54.46,101.73,199.94,12.34285564,32.90379306,387.1976464,Potato,Loamy,Red,75.37
53.83,48.44,64.41,26.45397919,37.42976764,91.18317426,Rice,Saline,Arborio,33.92
95.01,81.4,118.68,42.30877255,72.01112151,174.9251597,Sugarcane,Loamy,Co 99004,65.59
80.44,96.03,157.25,35.8024974,74.96715124,290.4869248,Rice,Silt,Jasmine,85
79.18,86.5,129.94,29.78700656,89.08839407,228.9253263,Rice,Saline,Basmati,85
55.19,61.24,109.08,34.37436623,62.26434027,178.003469,Rice,Sandy,Jasmine,48.4
80.65,77.01,111.15,34.14833708,76.96780079,185.7883953,Wheat,Loamy,Soft Red,51.15
50.43,49.95,51.21,19.6560385,43.65632146,60.91824923,Tomato,Clay,Cherry,39.5
47.64,63.16,90.87,29.18363875,35.06071892,185.2374376,Wheat,Peaty,Durum,43.49
80.98,82.84,123.47,14.15841848,80.30961364,173.0757131,Sugarcane,Loamy,Co 99004,75.82
32.13,77.04,138.38,34.93249438,35.20432974,323.7124908,Tomato,Sandy,Cherry,35.4
72.1,98.77,194.84,15.22991575,49.76679019,387.6671124,Sugarcane,Saline,Co 0238,85
44.95,86.76,168.17,44.58423173,60.92953902,345.5369451,Wheat,Sandy,Hard Red,35.93
75.01,76.96,130.95,21.95737352,36.41225176,220.6517637,Sugarcane,Loamy,Co 0238,71.05
60.18,53.52,90.01,12.62265107,77.58312096,111.8146146,Maize,Peaty,Flint,49.98
62.44,79.03,119.14,40.43786245,74.49905987,159.8755407,Potato,Saline,Russet,40.84
63.92,61.51,86.82,11.22711747,34.23416256,126.7385605,Rice,Clay,Basmati,80.45
67.14,95.33,152.42,16.82646001,85.55292688,261.4023536,Potato,Saline,Russet,70.79
49.04,59.16,85.77,35.43552918,53.76004946,143.4679806,Wheat,Silt,Soft Red,33.02
62.98,45.73,66.2,29.03386813,66.16602549,53.36638753,Maize,Saline,Dent,26.49
70.55,94.59,141.92,11.56597172,88.40916785,284.1279302,Wheat,Loamy,Durum,60.51
77.3,57.29,69.59,21.71048145,79.9620372,67.62440218,Rice,Silt,Basmati,71.69
64.73,89.27,169.65,21.02222581,40.98555773,319.5343312,Sugarcane,Silt,Co 86032,85
66.74,59.24,69.11,27.09130505,98.52209336,67.90681846,Tomato,Clay,Cherry,45.43
81.24,57.31,68.16,38.74693634,57.21359841,42.20457369,Sugarcane,Loamy,Co 99004,35.44
81.77,105.03,197.64,31.38900205,63.80278719,382.270488,Sugarcane,Silt,Co 86032,85
69.29,104.86,189.73,27.74468952,39.41109858,398.8938569,Tomato,Loamy,Roma,72.98
64.37,90.68,176.92,25.74889416,79.73629662,333.378047,Sugarcane,Sandy,Co 86032,68.71
51.89,51.25,66.48,15.08086366,60.57533447,82.41527785,Tomato,Peaty,Roma,48.3
53.63,84.28,134.37,27.48599307,44.51534317,272.8042696,Wheat,Clay,Hard Red,54.94
63.04,85.02,141.97,22.20728792,54.41419705,285.8421404,Wheat,Clay,Durum,65.14
45.98,61.38,99.38,34.48380699,96.18364886,167.3579328,Tomato,Sandy,Cherry,32.51
60.97,83.12,164.41,18.39233011,30.61933945,300.8006824,Maize,Clay,Sweet,68.1
51.5,61.83,113.07,11.24258336,93.16735361,192.6813465,Rice,Sandy,Arborio,56.74
70.15,73.89,119.14,24.34024445,59.18151137,162.3952926,Potato,Loamy,Yukon Gold,48.36
81.81,82.98,139.37,37.32476753,99.72659985,216.3460421,Maize,Silt,Flint,65.29
65.23,55.14,62.56,42.08059021,52.88128054,37.91031037,Potato,Loamy,Russet,19.21
66.6,89.29,161.06,40.53213776,84.18937362,280.9135682,Sugarcane,Sandy,Co 0238,58.32
54.35,68.66,112.13,30.26962597,40.56844255,211.5758437,Tomato,Peaty,Roma,57.91
45.06,64.49,126.62,19.59769081,57.42202258,217.1648661,Rice,Sandy,Jasmine,48.65
48.23,80.67,132.57,12.40310397,52.34827596,283.1481777,Wheat,Silt,Durum,58.57
42.94,47.52,48.63,17.70884046,55.76229518,61.69799639,Tomato,Saline,Roma,25.11
41.72,87.3,149.19,25.4154151,81.7668593,303.7920118,Tomato,Sandy,Cherry,41.24
94.67,106.87,164.34,43.8158455,92.37541351,294.1066642,Sugarcane,Silt,Co 0238,85
72.12,74.36,99.34,32.32559111,75.71114942,144.2468514,Rice,Silt,Jasmine,81.22
70.64,97.09,170.11,24.16937812,95.7589381,327.8378123,Tomato,Saline,Roma,73.31
32.71,33.25,44.86,17.72195918,30.78223048,53.66330669,Tomato,Saline,Roma,17.22
87.37,113.23,179.32,44.60671393,95.86845121,361.706314,Rice,Silt,Arborio,85
54.83,88.99,164.24,25.31219926,32.8799373,304.0044587,Potato,Loamy,Red,58.21
65.15,83.07,133.33,24.48458177,99.51788278,235.0753596,Maize,Saline,Sweet,48.31
55.95,76.24,137.82,16.57874912,69.53609503,223.3424065,Potato,Silt,Red,73.47
47.2,63.09,95.21,36.29078685,99.26998544,155.8331599,Wheat,Sandy,Durum,26.06
57.1,87.79,173.57,41.50003547,36.66456627,371.4179415,Rice,Sandy,Arborio,67.81
46.69,76.36,152.64,30.4851969,80.87221147,291.8909448,Maize,Sandy,Flint,36.43
76.19,69.88,104.48,21.72736658,92.7318157,146.5136323,Maize,Clay,Sweet,65.29
62.52,78.29,137.79,40.29178892,44.73761222,236.2861582,Potato,Silt,Yukon Gold,63.81
70.35,93.94,155.79,34.943444,57.43155435,252.5259596,Potato,Peaty,Red,85
57.53,71.66,102,17.36174697,64.92210339,174.26581,Wheat,Clay,Soft Red,52.35
49.92,86.32,150.43,19.25628525,50.2528076,308.4069343,Tomato,Silt,Cherry,73.81
58.76,87.01,145.18,13.939349,50.11825963,303.5159955,Wheat,Peaty,Soft Red,75.48
72.07,99.67,175.76,32.21531597,50.50164631,344.9356651,Tomato,Clay,Cherry,85
62.81,60.04,79.75,36.45985581,66.66579685,110.1992318,Maize,Peaty,Sweet,42.26
77.63,108.13,183.4,12.71129671,93.27592824,364.3568858,Sugarcane,Saline,Co 86032,85
68,58.97,65.96,38.49161189,89.91424822,35.47930648,Potato,Silt,Yukon Gold,37.71
67.6,65.15,86.76,41.63275278,85.92668075,111.4430131,Maize,Saline,Dent,29.91
64.41,52.71,69.45,29.90273301,50.19489031,79.0682923,Rice,Silt,Basmati,46.91
66.41,85.31,147.72,27.81133105,31.82750937,283.4491636,Sugarcane,Silt,Co 99004,82.67
60.39,47.28,76.23,18.46199161,91.75128329,91.14205106,Rice,Sandy,Jasmine,50.3
